AR_id,Numero_notice,ISBN
6380,0005238656,9782764025567
6381,0004910119,9782764024386
6382,0004930097,9782764024522
6383,0004909509,9782764024324
6384,0004538328,9782764021835
6385,0005137107,9782764025062
6386,0005045476,9782764024881
6387,0004778020,9782764023884
6388,0004681381,9782764020272
6389,0004766895,9782764023679
6390,0004829697,9782764024126
6391,0004829697,9782764025055
6392,0004643966,9782764022689
6393,0005072672,9782764024928
6394,0004718019,9782764021200
6395,0004929125,9782764024508
6396,0005173601,9782764025123
6397,0004766898,9782764023648
6398,0004766898,9782764024249
6399,0004835185,9782764024096
6400,0004835185,9782764024102
6401,0004643965,9782764022832
6402,0004910136,9782764024461
6403,0004733736,9782764021217
6404,0004592922,9782764022276
6405,0004869341,9782764024317
6406,0005045484,9782764024157
6407,0004766885,9782764023839
6408,0004611424,9782764022498
6409,0004548902,9782764022184
6410,0004548902,9782764022191
6411,0004333962,9782764020388
6412,0004929123,9782764024492
6413,0004332918,9782764025987
6414,0004332918,9782764026007
6415,0003965038,9782764016893
6416,0003651416,9782764014080
6417,0003160509,9782764011447
6418,0004029052,9782764017630
6419,0003551613,9782764013380
6420,0003551616,9782764013397
6421,0004220770,9782764018026
6422,0000624183,2764007450
6423,0000614468,2764006578
6424,0003526865,9782764013205
6425,0000591784,9782764005064
6426,0003678196,9782764014493
6427,0003867032,9782764015698
6428,0000619276,9782764005897
6429,0003116491,9782764008492
6430,0003268539,9782764010952
6431,0003707742,9782764014745
6432,0003818141,9782764014738
6433,0000597249,9782764005002
6434,0003673926,9782764013922
6435,0002861924,2764008554
6436,0003056818,2764010044
6437,0000606956,2764006063
6438,0003850451,9782764015988
6439,0000569881,2764003390
6440,0003070678,2764009976
6441,0000591753,2764005717
6442,0003759903,9782764014479
6443,0003188786,9782764011652
6444,0002523903,9782764007051
6445,0003791977,9782764014721
6446,0003220315,9782764010976
6447,0000602609,2764005814
6448,0002652074,2764008201
6449,0003220325,9782764012000
6450,0002523942,2764007442
6451,0004078102,9782764017081
6452,0000627713,2764007299
6453,0003498887,9782764012345
6454,0003277587,9782764012307
6455,0003978355,9782764016909
6456,0003130422,2764009828
6457,0003934226,9782764016619
6458,0004009273,9782764017494
6459,0004123776,9782764018538
6460,0003242659,9782764011799
6461,0002929404,2764009291
6462,0003727973,9782764013724
6463,0000621021,2764007280
6464,0003791980,9782764015391
6465,0000612269,2764006519
6466,0000583758,2-7640-0544-X
6467,0003056845,2764010427
6468,0000553540,2764003803
6469,0003798742,9782764015650
6470,0000604335,2764006071
6471,0003751296,9782764015001
6472,0004299927,9782764020173
6473,0004799250,9782981303363
6474,0004799250,9782924507001
6475,0004200260,9782981303301
6476,0004200260,9782981303349
6477,0004895919,9782924507056
6478,0000581397,2921972050
6479,0004829749,9782924259610
6480,0004691093,9782924259443
6481,0004618283,9782924259245
6482,0004829739,9782924259498
6483,0004653768,9782924259412
6484,0005239747,9782924381465
6485,0005259954,9782924381458
6486,0004929496,9782924381113
6487,0004618289,9782924259160
6488,0005843209,9782924685044
6489,0004917253,9782924381120
6490,0005159661,9782924381397
6491,0004643023,9782924259184
6492,0004459132,9782924259009
6493,0005508195,9782924381670
6494,0005376502,9782924381663
6495,0005493338,9782924381953
6496,0005212452,9782924381588
6497,0004691095,9782924259603
6498,0005056979,9782924259467
6499,0004917234,9782924381076
6500,0004598734,9782924259207
6501,0005260127,9782924381649
6502,0004476059,9782924259061
6503,0005382729,9782924381632
6504,0004701769,9782924259672
6505,0005145606,9782924381380
6506,0004944480,9782924381106
6507,0004681243,9782924259405
6508,0005009356,9782924259450
6509,0004926685,9782924259986
6510,0004471208,9782924259016
6511,0006262949,2890916901
6512,0005866370,9782890916470
6513,0004314171,9782981305923
6514,0005914487,9782924910061
6515,0005882696,9782924910023
6516,0003997315,9782221123874
6517,0006197803,9782924910108
6518,0002856461,2221100328
6519,0004221328,9782221108130
6520,0000585249,2-2210-9364-X
6521,0005891865,9782924910009
6522,0006109851,9782923617282
6523,0003709493,9782923617022
6524,0000624382,2980788805
6525,0003014950,2980788848
6526,0002553834,2980788813
6527,0004462339,9782923617121
6528,0003782725,9782923617039
6529,0004241502,9782923617077
6531,0003055887,2980788856
6532,0005501410,9782923617176
6533,0004292496,9782923617114
6534,0003226149,2980788872
6536,0005728130,9782924425053
6537,0005005095,9782924425022
6538,0005534399,9782897583521
6539,0005900875,9782897585310
6540,0005900875,9782897586218
6541,0003597272,9782894552933
6542,0003274545,9782894552476
6543,0005633743,9782897583149
6544,0005633743,9782897583828
6545,0005049158,9782894553725
6546,0003555388,9782894552803
6547,0003274552,9782894552568
6548,0000611888,2894552041
6549,0005245990,9782897580889
6550,0000611929,9782894551219
6551,0003098177,2894552068
6552,0002922323,2894551770
6553,0005514776,9782897582791
6554,0005792719,9782897584658
6555,0003159851,2894552238
6556,0000558976,2894550898
6557,0005204391,9782894558379
6558,0003658880,9782894553077
6559,0004289940,9782894555910
6560,0003221707,9782894552384
6561,0005459980,9782897582265
6562,0003791264,9782894553251
6563,0005278929,9782897581183
6564,0004592022,9782894556948
6565,0005637200,9782897582999
6566,0005877298,9782897585198
6567,0003704673,9782894552421
6568,0004662297,9782894557273
6569,0004662297,9782894558317
6570,0003224852,9782894552360
6571,0000629867,2894551460
6572,0004880920,9782894558416
6573,0002903346,2894551819
6574,0004001416,9782894553947
6575,0006437279,9782898270376
6576,0006437279,9782898270406
6577,0006437279,9782898270437
6578,0005745339,9782897584191
6579,0005745339,9782897584511
6580,0004526001,9782894556665
6581,0005883542,9782897585280
6582,0003667306,9782894553091
6583,0004443725,9782894556436
6584,0005140525,9782894559956
6585,0005534393,9782897583118
6586,0005485978,9782897582760
6587,0005485986,9782897582555
6588,0005485986,9782897583415
6589,0005485986,9782897583613
6590,0006164169,2897587881
6591,0006287919,2897588934
6592,0004187792,9782894555637
6593,0003597291,9782894552940
6594,0005873147,9782897584948
6595,0005864478,9782897585167
6596,0004521792,9782894556634
6597,0005208601,9782897580704
6598,0006262937,2897588543
6599,0007941982,9782898760013
6600,0007941982,9782898760044
6601,0007941982,9782898760075
6602,0007941982,9782898760105
6603,0005456821,9782897582470
6604,0005017652,9782894559727
6605,0005753790,9782897584337
6606,0003713919,9782894550540
6607,0004168743,9782894555118
6608,0003555392,9782894552841
6609,0003555392,9782894553183
6610,0003049179,2894551843
6611,0005522635,9782897582890
6612,0005459968,9782897582326
6613,0006567141,2898271195
6614,0006258204,9782897588007
6615,0006258204,9782897588847
6616,0003338040,9782894552483
6617,0005975872,9782897586027
6618,0004339931,9782894556252
6619,0003340120,9782894552643
6620,0005246001,9782897581060
6621,0005514346,9782897582708
6622,0005572312,9782897583088
6623,0005999750,2897586710
6624,0004915783,9782894559550
6625,0004856990,9782894558904
6626,0006599088,9782898270727
6627,0003998944,9782894553961
6628,0006427688,9782898270611
6629,0003851448,9782894553510
6630,0003851448,9782894553626
6631,0003851448,9782894554012
6632,0003314646,9782894552537
6633,0003314646,9782894552995
6634,0003314646,9782894553312
6635,0003314646,9782894553985
6636,0003182667,2894552335
6637,0003080526,2894552033
6638,0003123054,2894552149
6639,0008012297,9782898760907
6640,0008012297,9782898760938
6641,0005882265,9782897584979
6642,0004284954,9782894555996
6643,0003186740,9782894552223
6644,0005809601,9782897584917
6645,0005637220,9782897583675
6646,0005637220,9782897587390
6647,0006360392,2897589698
6648,0003841396,9782894553206
6649,0003841396,9782894553619
6650,0003841396,9782894554005
6651,0003016386,2894551789
6652,0004216358,9782894555668
6653,0000578490,2894551096
6654,0000620081,2-89455-205-X
6655,0005968077,9782897584887
6656,0004743776,9782894558454
6657,0004451169,9782894556535
6658,0006068571,2897586893
6659,0003658900,9782894552902
6660,0005207134,9782897581305
6661,0005207134,9782897582388
6662,0006567143,2898270318
6663,0005208609,9782897580797
6664,0005534972,9782897582869
6665,0003814950,9782894553398
6666,0006287916,2897589019
6667,0006087368,9782897587277
6668,0003510024,9782894552698
6669,0000629866,9782894551479
6670,0004159807,9782894553831
6671,0004001879,9782981224002
6672,0003134096,9782894552025
6673,0006455490,9782898270956
6674,0006455490,9782898271038
6675,0006455490,9782898271069
6679,0003549412,9782894552636
6680,0003549412,9782894553008
6681,0003549412,9782894553169
6682,0003549412,9782894553299
6683,0003549412,9782894553473
6684,0003549412,9782894553527
6685,0003549412,9782894553657
6686,0003549412,9782894554067
6687,0003549412,9782894554098
6688,0003549412,9782894554791
6689,0003549412,9782894554838
6690,0003549412,9782894555965
6691,0006370161,9782897589899
6692,0002522267,2894551576
6693,0002522267,2894551738
6694,0002522267,2894551932
6695,0002522267,2894551991
6696,0004497557,9782894556719
6697,0004497557,9782894557082
6698,0004497557,9782894557419
6699,0004497557,9782894557440
6700,0006203278,9782897588281
6701,0006203278,9782897588489
6702,0006203278,9782897589554
6703,0005893159,9782897585228
6704,0004743756,9782894558348
6705,0005753792,9782897584306
6706,0005061843,9782894559895
6707,0005061843,9782897580858
6708,0005061843,9782897582234
6711,0006631347,2898271470
6718,0006622144,2898271446
6719,0006605352,9782898271380
6729,0003182656,9782894552247
6730,0003182656,9782894552414
6731,0003182656,9782894556009
6732,0003719786,9782980108662
6733,0002911699,2-9808718-0-X
6734,0000585026,0968786499
6735,0000603704,1894750063
6736,0000615909,1894750098
6737,0000560249,2-921679-54-X
6738,0000560254,2921679566
6739,0000565036,2921679590
6740,0000579001,2921679655
6741,0000571871,2921679639
6742,0005756539,9782981566133
6743,0005056480,9782981290724
6744,0005228865,9782981290717
6745,0004598167,9782980894725
6746,0003975436,9782923107189
6747,0003337078,9782923107066
6748,0004098206,9782923107219
6749,0004152780,9782923107233
6750,0003519117,9782923107073
6751,0003220319,9782923107059
6752,0003813735,9782923107158
6753,0003751556,9782923107127
6754,0004088586,9782923107202
6755,0002912747,2923107020
6756,0004152765,9782923107226
6757,0003220311,9782923107042
6758,0004279973,9782923107240
6759,0003669837,9782923107110
6760,0000621163,2923107004
6761,0003751559,9782923107134
6762,0003814963,9782923107141
6764,0003669847,9782923107103
6765,0003975449,9782923107196
6766,0003884385,9782923107165
6767,0004316973,9782923107257
6769,0006372808,9782924461631
6771,0006275480,9782924461549
6772,0005155489,9782924461204
6773,0004933510,9782924461112
6774,0004765417,9782923107998
6775,0006092958,9782924461518
6776,0006205904,9782924461532
6777,0006613624,9782924461693
6778,0005043488,9782924461143
6779,0005243906,9782924461266
6780,0005877936,9782924461457
6781,0004738839,9782923107967
6782,0005523125,9782924461396
6783,0005811071,9782924461440
6784,0006449069,9782924461563
6785,0005442753,9782924461365
6786,0005920143,9782924461464
6787,0004511838,9782923107813
6788,0006194994,9782924461525
6789,0004470205,9782923107264
6790,0005642363,9782924461419
6791,0006580143,9782924461716
6792,0005605175,9782924461402
6793,0005727192,9782924461433
6794,0005076784,9782924461174
6795,0005382860,9782924461327
6796,0006327584,9782924461556
6797,0004864466,9782924461082
6798,0006073879,9782924461495
6799,0004874074,9782924461020
6800,0005322203,9782924461297
6801,0005968303,9782924461471
6802,0006686038,9782924461778
6803,0005865422,9782897910020
6804,0003615140,9782894485569
6805,0005735825,9782894489185
6806,0004189250,9782894486863
6807,0003103619,2894484585
6808,0003131037,2894484666
6809,0004829282,9782894488058
6810,0004829282,9782894488065
6811,0003131036,2-89448-464-X
6812,0003293989,9782894485002
6813,0004101529,9782894486788
6814,0005352494,9782894488713
6815,0003615141,9782894485576
6816,0003565274,9782894485095
6817,0000604659,2-89448-318-X
6818,0005748952,9782894489192
6819,0003277880,2894485026
6820,0003828841,9782894486078
6821,0002558984,2894483651
6822,0000581663,2894481799
6823,0002988527,2894484119
6824,0003565886,9782894485408
6825,0004203983,9782894486597
6826,0000604662,2894483244
6827,0002603783,2894483724
6828,0003769212,9782894486009
6829,0004553138,9782894487440
6830,0005059272,9782894488348
6831,0003651156,9782894485446
6832,0003060823,2894484224
6833,0002988506,2894484143
6834,0003189842,2894484801
6835,0004649720,9782894487792
6836,0003260878,9782894484951
6837,0004120737,9782894486801
6838,0000625131,9782894483497
6839,0005735824,9782894489161
6840,0003270085,2894484925
6841,0004101539,9782894486795
6842,0004899730,9782894488102
6843,0003060796,2894484240
6844,0004441090,9782894487266
6845,0005352456,9782894488720
6846,0005226881,9782894488461
6847,0003060833,2894484194
6848,0000623406,2894483473
6849,0005735826,9782894489154
6850,0004188511,9782894486849
6851,0002997485,2894484178
6852,0003082070,2894484461
6853,0004799162,9782894488041
6854,0004926741,9782894488201
6855,0003911621,9782894486337
6856,0004555942,9782894487594
6857,0004944134,9782894488218
6858,0002540524,2894483635
6859,0004282190,9782364010208
6860,0003503350,9782923456089
6861,0004778014,9782923402550
6862,0004556252,9782923402529
6864,0003139680,2923402065
6865,0002527447,2714439160
6866,0003280660,2-923402-12-X
6867,0002996588,2923402014
6868,0002927554,2980365572
6869,0003896952,9782923402239
6870,0005463157,9782924312476
6871,0005493199,9782897710927
6872,0004943078,9782924020876
6873,0005221635,9782897710163
6874,0005377509,9782897710569
6875,0005301466,9782897710378
6876,0004493488,9782924020463
6877,0005377506,9782897710255
6878,0004801166,9782924312544
6879,0004475375,9782924020272
6880,0005375592,9782897710668
6881,0004475865,9782924020357
6882,0004874607,9782924312759
6883,0005078384,9782924020999
6884,0004898939,9782924312803
6885,0005935842,9782897711818
6886,0004874596,9782924312551
6887,0004943071,9782924020883
6888,0005843621,9782897711634
6889,0004623859,9782924312186
6890,0004019421,9782748361193
6891,0004354677,9782924020098
6892,0005049675,9782924020944
6893,0005460041,9782897710859
6894,0004527437,9782924020593
6895,0005865032,9782897711665
6896,0004898943,9782924312827
6897,0004735962,9782924312377
6898,0004735962,9782924312988
6899,0005301484,9782897710422
6900,0005792136,9782897711511
6901,0005443807,9782897710736
6902,0005301451,9782897710354
6903,0004475366,9782924020449
6904,0004931853,9782924312940
6905,0004931853,9782897711115
6906,0005792122,9782897711498
6907,0004720614,9782924312407
6908,0004504437,0004504437
6909,0004504437,9782897710910
6910,0004392712,9782924020067
6911,0005591816,9782897711023
6912,0005377511,9782897710477
6913,0004354672,9782924020173
6914,0005706826,9782897711368
6915,0005900403,9782897711771
6916,0005377519,9782897710545
6917,0004623819,9782924312049
6918,0005936366,9782897711832
6919,0004354671,9782924020074
6920,0005633983,9782897711078
6921,0005301458,9782897710330
6922,0005221644,9782897710217
6923,0005900407,9782897711757
6924,0005936360,9782897711887
6925,0005628961,9782897711184
6926,0005935830,9782897711863
6927,0004475380,9782924020432
6928,0004898928,9782924312858
6929,0005865333,9782897711733
6930,0005633970,9782897711221
6931,0004623861,9782924312179
6932,0004735954,9782753900042
6933,0005045935,9782924020937
6934,0005706830,9782897711320
6935,0005291850,9782924283967
6936,0005153878,9782924283905
6937,0006658049,9782378273972
6938,0004129692,9782923662930
6939,0002582537,2760409635
6940,0004206237,9782923662961
6941,0005204405,9782897220471
6942,0005204392,9782897220488
6943,0005204410,9782897220464
6944,0002899667,2-7604-0983-X
6945,0005401767,9782760411968
6946,0004612065,9782760411357
6947,0000578306,2760407888
6949,0004514629,9782760411111
6950,0002653968,2760409759
6952,0003010995,2760410161
6953,0005292107,9782760411845
6954,0005316554,9782760411920
6955,0005012401,9782760411722
6956,0000619546,2760408744
6957,0003877044,9782760410831
6958,0002914744,2760409848
6959,0000555267,2760406946
6960,0002919102,2760409996
6961,0004509445,9782760410886
6962,0003885573,9782760410770
6963,0002522195,2760409376
6964,0002929386,2760410013
6965,0000592106,2760408205
6966,0005589645,9782760412491
6967,0004267654,9782760410909
6968,0006192820,2760412695
6969,0005401438,9782760411906
6970,0002518213,2760409295
6971,0003648744,9782760410695
6972,0002558153,2-7604-0952-X
6973,0004777212,9782760411500
6974,0000560365,2760407322
6975,0004915782,9782760411708
6976,0005149794,9782760411869
6977,0006324243,2760412776
6978,0003819237,9782760410725
6979,0003083003,2760410331
6980,0005573372,9782760412484
6982,0003534315,9782760410633
6983,0004075145,9782760410954
6984,0000622627,2760409155
6985,0005017821,9782760411647
6986,0003648736,9782760410671
6987,0003605198,9782760410565
6988,0003010997,2760410218
6989,0005149803,9782760411852
6990,0006109226,2760412687
6991,0005316567,9782760411951
6992,0000619769,9782760408623
6993,0004349099,9782760410893
6994,0002616743,2760409732
6995,0004183613,9782760410961
6996,0000606766,9782760408647
6997,0000623516,2760409201
6998,0003142079,2760410315
6999,0000578785,2760407934
7000,0004880931,9782760411715
7001,0004146898,9782760410602
7002,0003011014,2760409139
7003,0004354788,9782760411210
7004,0004354790,9782760410879
7005,0000573121,2-7604-0773-X
7006,0006450461,2760412857
7008,0003544551,9782760410626
7009,0004354792,9782760411081
7010,0002613264,2760409686
7011,0005818179,9782760412590
7012,0003868300,9782760410787
7013,0005734871,9782760412538
7014,0005012424,9782760411739
7015,0000578305,2760407780
7017,0004546948,9782760411432
7018,0003650583,9782760410688
7019,0003914580,9782760410749
7020,0006109225,2760412628
7021,0004349103,9782760411104
7022,0003819266,9782760410763
7023,0006195034,2760411788
7024,0003607749,9782760410657
7026,0006125679,2760411532
7027,0000572011,2760407799
7031,0004727566,9782760411463
7033,0004601362,9782760411333
7034,0004599685,9782760411326
7035,0004735250,9782760411470
7036,0003819248,9782760410572
7037,0000581333,2234053501
7038,0003244051,2921703718
7039,0004182566,9782923794365
7040,0003915222,9782923794228
7041,0003187934,2921703734
7042,0003351730,9782921703819
7043,0003672286,9782921703918
7044,0003888251,9782923794181
7045,0005784816,9782924782033
7046,0005021550,9780993893209
7047,0002595792,2922243087
7048,0005269134,9782924207529
7049,0006348648,9782925035060
7050,0005153921,9782924207468
7051,0006352477,9782925035305
7052,0006372876,9782925035312
7053,0006371801,2925035396
7054,0005920130,9782924207796
7055,0004449820,9782924207062
7056,0005149162,9782924207437
7057,0005559652,9782924207727
7058,0006583520,2925035515
7059,0006165109,9782924207970
7060,0004527477,9782924207161
7061,0006586717,9782925035541
7062,0005710071,9782924207642
7063,0005460856,9782924207635
7064,0004465526,9782924207031
7065,0005263538,9782924207550
7066,0006192940,9782925035039
7067,0004822609,9782924207314
7069,0006589617,2925035574
7070,0006345688,9782925035329
7071,0006437163,2925035450
7072,0004932677,9782924207406
7073,0006095246,9782924207949
7075,0004654289,9782924207253
7077,0004846006,9782924207345
7078,0004799712,9782923706672
7079,0003341924,9782914679268
7080,0002904046,2914679122
7081,0006209034,9786047757954
7082,0003766035,9782303000451
7083,0003297148,2847767401
7084,0005878314,9782923375588
7085,0002909688,2980376884
7086,0000592657,2980376876
7087,0002909691,2-9803768-5-X
7088,0003719303,1412080800
7089,0003045524,1412046521
7090,0000627718,9782895880578
7091,0000579370,2-922572-48-X
7092,0000620029,9782895880288
7093,0000627716,9782895880356
7094,0000611251,2922572897
7095,0000562625,2922572463
7096,0000602832,2922572943
7097,0000627893,2895880522
7098,0000613387,2922572951
7100,0000616586,9782895880202
7101,0000562623,2922572455
7102,0000579388,2922572544
7103,0000579372,2922572528
7104,0000579470,2922572641
7105,0000621730,2895880530
7106,0000616574,9782895880189
7107,0000627722,9782895880561
7108,0000562622,2922572420
7109,0000602869,2922572781
7110,0000562615,2922572269
7111,0000562619,2922572382
7112,0000600936,2922572633
7113,0000562618,2922572374
7114,0000627721,2895880549
7115,0002647551,2895880794
7116,0003878376,9781926745428
7117,0004011496,9781926893334
7118,0002979223,2895682836
7119,0003314792,9782890316164
7120,0002552293,2890314995
7121,0000611964,2890314529
7122,0000614679,2890314472
7123,0000625738,2890314812
7124,0003301855,9782890315976
7125,0003228766,9782890315853
7126,0003233789,9782890315839
7127,0002552296,9782890314955
7128,0003966219,9782890317079
7129,0003993075,9782890317116
7130,0006387269,9782898011139
7131,0000570658,2890313794
7132,0000593886,2890314138
7133,0003627157,9782890316416
7134,0003818133,9782890316812
7135,0000604338,9782890314405
7136,0004355941,9782890318359
7137,0000619873,9782890314658
7138,0003228630,9782890315877
7139,0004692995,9782890319462
7140,0003356468,9782890316171
7141,0004065323,9782890317192
7142,0000599715,2890314383
7143,0002552299,2890314987
7144,0005377377,9782897410889
7145,0003969591,9782890317093
7146,0003084343,2890315509
7147,0003255652,9782890315907
7148,0002601520,2890315061
7149,0005162739,9782897410698
7150,0003796908,9782890316737
7151,0005371640,9782897410919
7152,0003076392,2890315541
7153,0005002449,9782897410230
7154,0004693002,9782890319493
7155,0003738049,9782890316607
7156,0004088081,9782890317260
7157,0005501509,9782897411091
7158,0002650814,2890315126
7159,0004157785,9782890317444
7160,0000587434,2890314162
7161,0000576572,2890314014
7162,0002601524,2890315134
7163,0005798584,9782897419738
7164,0006554183,9782898011283
7165,0004497558,9782890318656
7166,0003142080,2890315673
7167,0003993072,9782890317123
7168,0006164056,9782898010651
7169,0005520536,9782897411114
7170,0004705255,9782890319554
7171,0003738048,9782890316621
7172,0004254020,9782890317871
7173,0002650820,2890315169
7174,0003000282,2890315436
7175,0003643396,9782890316461
7176,0003800062,9782890316768
7177,0003602928,9782890316393
7178,0002915948,2890315274
7179,0003017633,2890315347
7180,0004055866,9782890317239
7181,0003151346,2890315681
7182,0002552298,2890314944
7183,0003514829,9782890316249
7184,0004511829,9782890318748
7185,0003515963,9782890316225
7186,0003142076,2890315657
7187,0006605094,9782898011450
7188,0003983845,9782890317130
7189,0002602151,2890315096
7190,0003301886,9782890315983
7191,0003800069,9782890316720
7192,0005968152,9782898010118
7193,0002912136,2890315258
7194,0002601529,2890315088
7195,0003017650,2-89031-538-X
7196,0000576569,2890313867
7197,0000619871,9782890314634
7198,0004354771,9782890318236
7199,0003076381,2890315495
7200,0005421746,9782897410995
7201,0003017635,2890315355
7202,0000599713,2890314421
7203,0000625744,2890314731
7204,0000589320,2890314340
7205,0000559380,2890313719
7206,0003660113,9782890316058
7207,0006660708,9782898010958
7208,0000576575,2890314065
7209,0005890159,9782897419936
7210,0005999872,9782898010170
7211,0005377367,9782897410858
7212,0003182313,9782890315723
7213,0000625739,2890314677
7214,0000576573,2890314057
7215,0003151362,2890315738
7216,0003130441,2890315649
7217,0003076413,2890315592
7218,0003000300,2890315452
7219,0000625743,2890314820
7220,0003886600,9782890317000
7221,0004438265,9782890318427
7222,0003536679,9782890316294
7223,0006069005,9782898010477
7224,0000570677,2890313875
7225,0004705249,9782890319585
7226,0004521781,9782890318922
7227,0003519108,9782890316232
7228,0000559381,2890313735
7229,0005162740,9782897410667
7230,0000614683,2890314480
7231,0000587433,2890314189
7232,0004047733,9782890317185
7233,0000570672,2890313883
7234,0003542508,9782890316317
7235,0000559384,2890313697
7236,0000611955,9782890314504
7237,0003228785,9782890315884
7238,0006277417,9782898010927
7239,0003973320,9782890317062
7240,0000587428,2890314154
7241,0004051681,9782890317208
7242,0002552303,2890314928
7243,0006463182,9782898011252
7244,0000570653,2890313891
7245,0006000468,9782898010262
7246,0003572628,9782890316331
7247,0005421657,9782897410964
7248,0005869255,9782897419905
7249,0000576576,2890314022
7250,0005153851,9782897410605
7251,0004157787,9782890317437
7252,0004712859,9782890319615
7253,0000609755,9782890314467
7254,0006363664,9782898011078
7255,0005005684,9782897410353
7256,0003738063,9782890316553
7257,0004829699,9782890319820
7258,0003301893,9782890316010
7259,0003665939,9782890316430
7260,0002903905,2-89031-524-X
7261,0003017656,2890315428
7262,0000559379,2890313727
7263,0004098218,9782890317284
7264,0004151136,9782890317376
7265,0003738055,9782890316591
7266,0003233809,9782890315921
7267,0005798603,9782897419707
7268,0004438280,9782890318267
7269,0002903909,2890315231
7270,0006237500,9782898010804
7271,0003796918,9782890316751
7272,0003654634,9782890316485
7273,0004285218,9782890317963
7274,0003738071,9782890316652
7275,0004705261,9782890319370
7276,0003744515,9782890316669
7277,0000576574,2890314006
7278,0004829705,9782890319912
7279,0000598372,9782890314375
7280,0004493722,9782890318625
7281,0003301902,9782890316034
7282,0004355964,9782890318298
7283,0000565240,2890313808
7284,0005153857,9782897410636
7285,0006269096,9782898010590
7286,0004285206,9782890317901
7287,0003301888,9782890316041
7288,0000622635,2890314669
7289,0000587430,9782890314177
7290,0003875794,9782890316966
7291,0004511843,9782890318717
7292,0002650829,2890315150
7293,0005890160,9782897419998
7294,0004265799,9782890317932
7295,0005002446,9782897410384
7296,0003845374,9782890316904
7297,0004157792,9782890317420
7298,0003814982,9782890316829
7299,0006068950,9782898010507
7300,0003301909,9782890316003
7301,0000619868,2890314685
7302,0000622637,2-89031-474-X
7303,0003503522,9782890316195
7304,0000565243,2-89031-376-X
7305,0004491582,9782890318595
7306,0003839654,9782890316881
7307,0004354773,9782890318328
7308,0002552308,2890314960
7309,0003094333,2890315371
7312,0004630239,9782890319264
7313,0004639989,9782890319172
7314,0000590320,2-89031-412-X
7315,0004620557,9782890319110
7316,0004837245,9782890319943
7317,0004620572,9782890319202
7320,0000615396,2895160430
7321,0002523882,2895160546
7322,0002655752,2895160678
7323,0002564348,2895160651
7324,0000592817,2895160309
7325,0000591628,2895160287
7326,0000558665,2895160139
7328,0000557597,2895160104
7329,0000570078,2-89516-021-X
7330,0000579872,2895160252
7331,0003084329,2895160775
7332,0000628184,2895160511
7333,0000593236,2895160295
7334,0002523895,2895160570
7335,0000614280,9782895160403
7336,0000614279,2895160392
7337,0000571470,2895160228
7338,0000622996,2-89516-049-X
7339,0003072059,2895160767
7340,0000615399,2895160422
7341,0000557596,2895160112
7342,0000579873,2895160260
7343,0000620801,9782895160557
7344,0000624700,2895160465
7345,0004035455,9782895832423
7346,0003768019,9782895831990
7347,0000577760,2921898799
7348,0004123080,9782895832508
7349,0003136834,2895831300
7350,0003134473,2895831335
7351,0003212914,9782895831433
7352,0004100902,9782895832416
7353,0003833051,9782895832126
7354,0004572129,9782895832768
7355,0000701038,2895830576
7356,0004002853,9782895832393
7357,0006662964,2895833532
7358,0002907451,2895830908
7359,0003706693,9782895831938
7360,0000603130,2895830150
7361,0004033174,9782895832409
7362,0004033174,9782895832645
7363,0004033174,9782895832799
7364,0006580158,9782895833505
7365,0003706696,9782895831914
7366,0005080883,9782895833123
7367,0002936155,2895831017
7368,0004931087,9782895833062
7369,0004793387,9782895832980
7370,0002923815,2895830975
7371,0004483793,9782895832713
7372,0000594219,2921898845
7373,0003198778,9782895831488
7374,0003545745,9782895831693
7375,0000603112,2895830037
7376,0004002013,9782895832386
7377,0004288140,9782895832669
7378,0003213908,9782895831419
7379,0003081494,2895831254
7380,0003133444,2895831327
7381,0002584716,2895830673
7382,0004692899,9782895832898
7383,0003612921,9782895831860
7384,0003612921,9782895832010
7385,0003612921,9782895832263
7386,0000644085,2895830568
7387,0003633122,9782895831884
7388,0002544884,2892951984
7389,0003867025,9782892952711
7390,0002899676,2892255848
7391,0003591151,9782892256680
7392,0003753182,9782892256949
7393,0003609615,9782892256673
7394,0000578540,2892254590
7395,0004344106,9782892257977
7396,0004785774,9782892258561
7397,0005250297,9782892259018
7399,0003203710,9782892256307
7400,0002521511,2892255341
7401,0000621197,2892255139
7402,0003243919,9782892256369
7403,0000603560,2892254906
7404,0006430215,2892259908
7405,0000575042,2892254523
7406,0002523884,2892255465
7407,0000599455,2922745015
7408,0000558202,2922745007
7409,0002532205,2896060030
7410,0000622640,9782922245851
7411,0000611808,2922245721
7412,0000590050,2922245578
7413,0000577235,2-922245-42-X
7414,0002564352,2896060057
7415,0000567618,2922245365
7416,0000586524,2922245500
7417,0000562865,2922245306
7418,0000569533,2922245381
7419,0000577152,2922245462
7420,0000569534,2922245403
7421,0000610862,2922245705
7422,0002564347,2896060073
7423,0000588771,2922245586
7424,0000567246,2922245357
7425,0002565454,2896060006
7426,0002539715,2896060049
7427,0000606018,2922245683
7428,0000615040,9782922245806
7429,0000589438,9782922245530
7430,0000602952,2922245675
7431,0000581954,2922245551
7432,0000611759,9782922245745
7433,0000562866,2922245276
7434,0000622995,9782922245875
7435,0000623836,2922245896
7436,0000623835,2-922245-90-X
7437,0000610863,9782922245738
7438,0000589439,2922245594
